sample_id,catalog_content,image_link,price
79209,29184,6649,3.625
116835,43465,60040,35.99
144164,7745,39700,1.49
54200,16044,12557,13.94
3584,50927,11284,25.99
276164,53691,14194,12.92
250359,1675,33216,29.22
72830,19558,31645,38.3
219122,600,19075,31.99
198200,66636,29507,69.41
53103,23644,66128,18.24
240488,53265,6907,8.99
121100,32523,6841,34.265
278965,5578,24827,3.89
80441,751,13415,17.71
201180,74598,9288,24.99
173060,4508,21039,7.29
208534,26012,11035,87.98
164860,62810,5636,9.41
253423,53581,42818,3.525
61425,45981,6486,13.725
161512,42959,47513,39.39
34361,69940,45911,4.34
40455,21274,11940,49.32
104310,71642,61977,31.37
172561,30438,72132,1.83
181153,61264,62929,20.91
246786,7392,22122,15.49
128982,4396,26642,24.37
66703,59197,28336,37.805
41518,11426,8342,6.99
112771,24429,23635,9.49
29562,57106,20474,111.28
67816,50696,60101,43.5
81276,38223,35527,6.705
159439,29351,5427,9.61
13535,35329,31337,19.34
22305,64106,40069,3.34
124207,10785,23099,13.99
251721,3547,57905,8.92
136284,70734,61874,4.055
236612,7948,4414,15.75
85983,59353,56328,3.98
62196,35584,43179,7.54
171925,64970,50474,4.640000000000001
209449,15215,2701,7.435
20944,3466,62206,16.82
39327,19602,15458,5.195
166395,14747,1158,9.24
218429,74045,43975,13.99
278945,9480,40672,46.99
205568,27106,10689,51.99
93869,2103,55954,13.25
40935,5658,42783,35.09
119054,56260,57447,36.99
239451,17364,70641,5.57
154727,53086,17784,16.0
26372,46781,32112,54.89
117751,18939,31215,28.985
121894,8250,31766,5.67
117955,58417,43930,52.99
186812,61379,18586,35.0
271779,25328,39520,14.48
177530,18210,42519,15.67
245631,62243,10750,14.99
23868,52143,39911,6.535
38592,74317,18915,6.99
229538,37304,31504,6.37
272529,52540,50829,42.99
102672,26874,22376,8.66
84521,35311,22788,13.835
68937,65170,40727,25.49
239734,11713,13566,26.99
42962,60885,62833,12.97
38373,47561,21272,3.79
243144,66003,22102,4.79
23417,43528,27287,22.76
143798,21518,54994,35.47
265929,21009,7488,18.99
144481,37806,18715,16.99
244022,51279,68728,37.24
88457,33937,8765,3.58
298920,4951,64560,8.27
10593,8536,25967,17.99
154086,13354,448,4.0
181221,2047,23126,73.98
283397,17190,55783,6.975
222505,26039,71321,74.45
281744,4679,10393,1.49
64114,34971,21638,4.25
150677,69388,30829,3.49
6409,70386,66638,6.84
97980,15118,33331,6.305
157289,47552,21488,63.01
291055,20172,33268,4.29
76982,34824,30122,25.86
164539,45038,64468,3.675
147585,31643,13676,10.59
12968,17753,34849,39.0
45557,74717,37089,3.99
293802,23935,68120,21.4
41400,61014,37327,2.79
132671,22928,60471,34.42
237081,857,52495,6.99
177584,10908,46597,52.47
127685,50809,21296,3.59
50588,39949,50865,34.44
186860,43377,48348,4.83
272709,3199,70614,4.49
31499,52050,50163,13.95
31319,28476,9191,13.98
203101,46569,3597,1.97
53146,64934,64162,8.0
80703,61246,25965,2.19
149879,22643,47695,13.24
67693,11579,28152,14.99
109731,36052,10270,10.5
219088,23198,61957,24.99
2160,56766,46380,80.86
193814,70884,60541,27.55
195791,41186,44553,34.43
75368,39206,55020,10.99
243008,47317,36129,6.83
170506,36431,27133,9.605
215316,14442,38809,68.98
131770,38543,72279,14.96
71951,74216,10320,2.48
224133,35029,43464,4.51
222061,6804,52477,25.32
51258,54197,60771,8.79
298168,37592,10649,9.97
113084,68451,53122,39.99
29156,51558,37827,4.19
141937,39571,12458,139.95
102678,12482,60183,6.18
2294,56763,60996,35.63
28999,37068,10655,2.19
266001,14731,9502,16.98
84343,41647,16152,8.99
272929,528,60959,20.79
270870,17675,52170,41.99
286625,1404,26936,39.93
282345,8966,38256,4.99
202334,22647,54928,98.16
60655,33635,21048,16.99
232809,8819,31834,58.645
25047,74141,27094,13.99
246230,59009,20851,17.5
258816,66266,22377,5.84
252337,12297,60472,16.95
207616,58850,17283,26.99
275413,70450,46190,12.62
63857,68693,10339,27.98
282622,55589,32216,10.51
274791,70655,30414,1.735
114681,43737,28525,29.16
118137,70031,2313,174.32
259097,63514,55632,1.72
35703,44112,41728,8.99
5115,13744,56958,18.55
206188,69650,64345,134.99
89234,12146,1067,7.35
247495,15566,38440,21.34
284233,12412,13851,5.24
230377,55753,33031,20.0
287030,42911,69275,9.48
4675,53881,51662,74.75
89651,31660,26639,11.94
90540,36702,60366,1.99
138906,46130,6485,16.47
106606,74595,8637,4.39
47950,46148,22297,5.13
35628,63373,31628,10.865
116314,6070,39209,49.06
147973,50018,44738,59.48
236150,33900,36133,25.25
14652,69821,43752,19.99
107495,26630,34854,65.99
30477,56685,15537,39.95
41726,28523,12548,17.24
87067,9280,60636,24.92
5776,22891,65736,89.55
243178,6558,9201,11.66
132866,54918,62115,11.05
266708,10601,36178,11.86
88879,53399,66045,6.72
86238,41116,11344,5.9399999999999995
228282,30464,56779,2.265
9901,34347,57065,24.84
27637,5742,6738,6.245
3882,56576,58128,27.61
165950,70183,52434,97.98
246862,24713,37980,12.99
1159,34608,60075,5.54
196445,3119,60226,61.35
241771,54481,8232,13.489999999999998
30721,41388,34043,14.5
30280,43958,71700,10.99
41105,31909,19233,19.99
181999,30389,36482,3.48
92078,51713,16465,6.78
50025,55695,64129,10.25
130953,17519,53172,31.99
144791,24201,70406,7.0
114617,37960,45041,12.989999999999998
45064,33564,68376,4.99
47539,73297,17362,5.59
163357,7179,66528,7.74
99808,66681,25672,4.59
295300,17244,11325,29.99
226672,60022,45130,55.02
33365,8424,14110,55.82
215318,47162,38367,5.234999999999999
15645,17836,26350,14.985
215443,50490,12026,20.99
221299,7834,44325,28.935
13112,37645,23320,36.0
130099,3552,27422,12.69
219599,35023,33534,2.78
237513,74090,5761,2.99
20021,5336,49813,72.93
178844,58461,36931,7.99
173926,54848,48411,2.585
175880,21725,47326,12.45
40995,13361,68047,13.615
251574,70062,35593,28.0
93096,59504,40716,34.875
294569,7367,27131,5.4399999999999995
10305,73111,8412,141.41
104006,56364,70947,99.99
76232,33859,32163,5.59
39096,47359,1338,14.81
123433,59029,8110,24.36
3076,23349,24884,16.97
201925,71739,55422,17.98
113719,36928,32686,35.32
204163,58848,18719,59.99
114502,26545,31380,74.47
2721,56771,60564,35.47
243773,48871,26949,24.95
238804,55989,8076,74.99
260055,16681,31108,2.88
183295,7700,68640,71.67
116191,1025,37638,8.78
49195,59131,54317,5.86
52531,18218,20616,20.2
16780,55293,20443,4.74
220564,21131,24126,1.98
125558,19312,54445,1.99
166038,48155,22247,17.39
130221,22600,49195,41.58
17536,39414,26076,12.0
105242,13551,53731,13.99
275131,38485,2462,26.25
37747,63351,10740,5.74
250796,13797,2498,12.96
215436,68692,41491,59.98
226038,49178,20866,3.99
146760,50046,66494,30.98
190227,26250,18666,19.99
85672,40216,35201,8.385000000000002
130492,68328,31849,4.4399999999999995
207133,65933,68738,37.99
14993,63325,475,26.97
260151,44722,13291,17.6
228249,56929,25210,112.17
135367,18186,22893,5.83
27680,48574,31819,22.855
105663,56485,7672,3.77
279649,11621,38492,25.26
7529,60033,20225,52.49
32561,67554,39107,3.97
255288,51784,10362,8.68
253193,44988,63386,7.635
290491,48624,12465,125.6
252420,6309,59507,3.98
71346,25198,41759,10.17
213424,53331,35651,17.99
223636,1033,55951,49.39
23608,17134,25584,8.49
124392,30273,62685,2.38
172853,61807,9695,1.37
187321,23320,3781,7.855
160232,57424,71727,9.85
88350,2456,6787,14.95
192155,72024,11095,29.99
267167,5394,41808,3.89
284909,58160,48774,4.140000000000001
41898,32222,3739,2.54
239963,18893,47892,33.99
149420,24357,30291,29.08
167361,14961,55499,5.48
126157,57507,16738,28.99
135694,65618,31472,12.59
91315,30529,20697,16.88
251217,63949,54647,22.09
152873,60421,23915,14.19
3151,21249,54690,9.99
298119,28787,8562,20.79
26988,63865,71263,4.19
192109,7652,34798,74.98
129397,46319,29094,27.42
267660,50170,46783,1.59
196505,56891,53463,54.36
82390,25307,14116,29.99
157089,36681,20118,151.28
235924,21182,13403,31.99
127512,68809,16117,16.4
17309,36852,59079,5.48
34617,70910,37904,7.66
84567,46784,15525,16.39
42577,13167,68026,7.56
35386,11174,70714,2.635
153644,24187,373,3.67
280473,72280,13862,47.47
240415,1127,3327,13.895
184709,37014,65117,10.79
84729,42415,13181,5.49
45884,57863,47029,1.52
159028,57795,68528,69.22
26492,25348,70729,3.68
222174,69967,71818,26.93
132050,36858,49394,5.23
281860,40513,67912,29.99
156377,6751,36678,10.19
224873,5171,21057,10.98
149230,61120,3522,5.33
98279,5503,2691,77.69
291136,13958,9381,3.005
201327,54256,52589,9.97
59690,1268,9894,10.7
169166,55250,32237,21.09
207669,64287,60726,98.98
123232,62975,16679,16.82
126569,29220,16951,2.09
123029,62756,47518,8.17
174674,23131,42037,74.31
246000,13286,11835,18.99
135523,65966,21281,43.99
54262,71783,62659,26.35
14431,52318,68606,5.24
41404,59617,69416,7.44
106088,67201,56371,39.47
271411,66555,25075,19.99
49624,1310,56477,4.98
97284,25629,38355,3.58
291965,52033,63346,3.0
232010,5418,44167,31.81
122091,65174,23405,20.49
82491,3227,22325,6.59
23640,58347,26759,43.99
210506,55836,54421,12.99
256954,52160,9814,6.82
51737,47312,30584,6.99
14292,17872,42916,34.99
122875,28069,68186,41.17
154666,33306,33733,4.585
175611,28378,22730,3.09
55224,23640,12007,29.99
28650,2875,32068,5.345000000000001
223596,32270,60119,19.99
197580,24480,15217,29.99
235095,2559,5326,35.2
202198,31474,17452,13.95
73892,41415,61312,49.99
193219,7531,48973,15.49
183314,11551,2894,24.4
194646,14723,35984,29.99
218412,43560,57063,600.59
298832,64015,37930,27.494999999999997
8286,66756,14269,29.95
190913,47677,24963,14.95
58875,67553,54408,32.72
78303,46421,46345,6.29
110291,65442,51292,38.99
110937,69573,41588,19.12
74858,15590,63302,29.0
166947,15542,9004,25.5
197696,51170,10910,12.245
36714,51321,58267,7.42
209979,48635,36708,29.99
295529,40510,34221,12.395
178736,59864,26303,25.99
204030,25545,2618,2.5
241104,26188,54406,10.0
144032,38982,45299,86.02
129093,37166,28058,9.565
24391,17446,7880,2.44
272918,38247,40433,5.68
23857,44050,29192,3.89
260960,1001,27122,7.28
82948,52488,1235,1.47
282153,10983,44420,2.79
114812,50429,17182,38.9
102564,57845,13945,39.49
34109,8213,59450,16.585
17842,65081,36436,47.48
203557,13012,44679,7.4
191844,27457,18187,4.17
138423,2708,18490,54.7
243310,8715,8441,41.99
220502,38358,22268,2.38
234388,51409,49759,26.5
233249,354,20674,24.88
164997,54997,60381,17.99
272632,17161,3889,15.99
280439,15085,49331,54.7
141119,13278,44408,19.99
135344,58907,6559,7.97
108362,26938,70157,9.5
160175,66412,10206,28.89
57354,33630,20252,59.99
108639,71622,57388,32.88
75930,28477,143,64.52
213964,49139,62277,35.77
159352,25748,31152,2.33
60030,68615,36248,35.635000000000005
160523,11943,34825,111.53
214442,9988,38123,8.96
223479,34889,5466,10.15
243997,59417,11813,19.03
15048,37203,11777,8.89
121922,72736,55768,4.59
261565,48555,19645,69.99
288025,18715,730,5.24
61642,45419,14639,48.52
143173,71830,43855,5.27
282848,39514,28493,4.1899999999999995
203885,68141,67827,18.975
220882,5765,58067,14.88
264257,24003,58770,24.96
243090,43611,21401,5.23
40273,57555,37198,13.0
9722,41856,60253,17.07
92322,67726,17470,58.25
215334,44365,40720,9.91
207939,12304,51799,46.95
278243,26355,35914,66.715
361,31448,27369,17.96
211094,69804,17459,14.98
130636,3331,59680,11.95
45049,7074,54367,24.58
226168,56362,65866,69.99
23496,36855,42860,16.04
150680,28421,48448,14.0
11515,61859,53444,8.185
263258,46844,45661,4.949999999999999
131978,58955,49790,12.07
108082,55878,4919,23.49
102427,28140,38249,22.22
275301,24092,41365,3.99
261101,62120,33769,8.95
140379,43048,71023,6.2
56981,71016,39998,24.49
39375,46494,14408,9.23
172926,36820,57495,12.81
103764,43724,42117,9.48
160439,29989,40042,49.86
150669,16072,2195,27.0
17594,42533,36995,10.4
169110,39673,33094,10.635
42570,10189,56442,7.49
28944,72641,15024,9.83
167920,17539,27366,2.34
63408,47863,32320,2.49
178701,71555,35325,4.79
142084,53268,62135,15.32
20224,36341,52516,33.5
74486,36415,50747,2.99
129864,66916,34973,66.0
43033,23459,42539,17.815
112077,35753,18179,19.97
202298,4824,59280,10.97
266396,30954,47974,2.59
81925,45532,41427,6.79
18337,1938,59349,23.36
41469,33338,61538,17.14
155358,12552,69771,27.195
113310,28844,34122,10.52
99020,31526,43559,4.29
135454,55891,25674,21.5
63307,36788,19275,10.98
229653,11252,31767,38.0
68113,27299,63500,19.889999999999997
230460,34159,8689,16.07
295911,60130,26931,7.99
63278,36784,66330,9.98
105124,40237,19528,9.98
265162,66530,26813,17.0
153675,19986,34294,28.95
40661,53599,55942,6.2
43234,60036,53711,4.04
271497,52018,6028,15.835
10964,46531,66965,15.97
227009,24933,68607,18.99
129985,55520,28252,20.354999999999997
17585,40609,47409,15.95
48184,66135,25418,20.49
129828,54826,51439,2.38
245031,36942,30556,75.19
68319,46609,10914,26.26
73770,7783,35653,5.59
142658,50152,50045,72.8
227515,34473,45076,19.42
202415,48111,33004,4.0
172434,69850,59537,64.245
254318,13590,50145,48.6
264209,15689,58490,12.13
64158,28579,17715,13.49
58179,42288,29255,4.075
295452,62270,26262,3.98
153719,41013,1412,19.99
270615,33739,28410,2.29
19572,56545,44803,93.46
79279,35451,28579,41.99
272187,43468,5878,3.94
114584,9500,39822,3.68
82170,23310,32695,12.0
29367,12316,47075,12.99
142566,70757,63638,34.5
7338,233,8744,14.98
143185,29340,15683,2.59
270563,72937,48886,31.99
246913,10680,16589,7.98
140867,24338,659,58.95
197526,29365,19712,30.15
176500,19198,60940,4.955
251998,6080,40996,6.34
21883,34105,9740,4.635
50233,56175,18629,7.49
83296,12982,6920,4.26
291034,25020,44069,55.95
280047,52181,13761,11.6
138888,25730,60407,2.135
24429,22336,63762,9.38
135240,1193,19851,11.99
19577,59843,65687,46.93
212029,25492,51612,77.98
162881,73114,7274,49.49
203866,11230,22825,36.91
114937,17715,61399,17.49
291622,70270,182,6.65
203913,44214,28580,51.99
280112,47621,36619,19.185
120110,63398,43724,17.49
161344,27531,3058,5.3
82308,71656,14045,18.99
68489,580,17884,8.49
291456,31509,35597,12.38
38898,5442,13075,7.99
269144,3118,55108,14.99
176987,32216,37082,24.95
186304,42152,33084,10.255
146697,14199,54094,97.46
97979,15120,2561,7.49
8554,28498,49554,4.49
254332,48292,68239,2.57
10882,20836,67946,2.19
275391,33021,4257,110.99
256904,6707,56791,16.935
64109,58801,35397,9.99
39367,38707,21446,3.99
239005,68110,26229,2.0
194962,74754,42063,3.99
287295,12031,71087,7.645
198261,21600,12225,124.57
291106,46490,59322,8.274999999999999
134599,5917,60620,15.98
222278,17658,50109,16.99
286541,9691,31517,4.8149999999999995
78402,11450,71213,11.99
49831,53616,46811,8.7
53588,67433,55144,72.99
119182,8895,43796,5.99
174791,12063,71708,37.54
100105,31196,16412,15.23
31080,30157,59497,0.99
46447,30319,69390,3.79
150155,72912,49674,2.12
13778,17895,43781,3.48
295046,12663,58578,1.34
132354,37211,60025,16.48
178518,61770,11819,16.89
191159,58346,41649,9.89
81376,43307,31990,3.675
242940,66085,46467,7.34
164992,6566,48550,39.93
149903,57413,5001,103.63
76866,63454,13684,3.98
169365,44482,43923,3.49
241606,60731,36880,4.69
238430,14977,55865,1.79
109325,13006,2479,4.09
133610,8956,40635,6.24
288429,59752,30196,37.795
193759,53531,64800,5.99
173609,38154,37992,18.825
34948,37941,22500,14.99
99272,69982,29678,4.75
237666,1355,38919,14.0
252330,5462,24688,18.44
229427,73501,43220,16.25
196132,13712,46744,67.05
18513,65778,25221,3.24
86160,67378,60270,22.78
103433,69556,40380,2.86
44127,3790,27573,8.63
197093,43538,47757,22.99
62921,56307,50645,15.99
259969,55198,56071,2.74
238923,23022,65861,11.73
220520,56842,41268,7.99
270175,74613,40254,8.0
108423,69064,53377,21.39
218081,35545,33333,1.76
275974,47877,11292,3.665
245309,502,4629,29.99
42780,13561,54385,13.99
281799,15415,8726,4.34
67787,61631,31877,4.71
274186,21972,52146,13.645
112444,26658,2798,48.66
13392,44478,4535,27.09
108334,59375,1889,2.12
188773,64811,47581,38.74
66176,69050,32772,26.9
238901,71747,31941,18.994999999999997
232054,34102,32302,9.99
84134,52908,44017,11.89
160952,9555,13365,105.07
1089,47394,17531,101.68
194581,19133,68615,4.59
167066,66919,14308,27.475
3326,4773,35753,7.28
70114,57499,19479,11.95
266527,70937,5459,116.87
129,25191,64147,7.985
232313,29087,59926,3.0
262150,62342,67761,43.83
138076,72384,1391,72.99
222454,24671,65333,29.99
62139,29230,51897,5.375
40112,73455,15716,7.1
161555,42964,66346,155.57
2708,51926,52485,24.42
245435,59415,37182,74.51
291330,26598,7873,9.995
224457,33930,29931,29.0
192651,3999,7000,39.98
33693,31673,19115,1.795
291183,28026,11320,23.41
280506,45070,7702,38.435
106392,16276,57401,35.730000000000004
248772,41999,25578,26.92
69073,3863,49522,45.99
280162,40837,48034,63.0
204577,55629,23223,99.99
242216,55272,4693,17.2
262142,46254,16893,11.735
39075,2980,7609,5.11
107658,8176,45347,7.78
148226,57896,40976,1.59
53243,22397,68857,40.65
28132,14807,66626,0.98
89666,30327,6276,5.97
84218,9100,44293,45.49
121113,72415,33283,26.065
30950,16165,46579,5.69
90785,35645,29896,6.49
212290,31237,28396,36.0
137301,36059,49055,4.930000000000001
70271,63924,10690,6.39
4904,73701,30957,3.05
3583,46216,36231,147.89
191910,8404,47204,74.08
286944,23869,7893,24.0
188067,63680,59213,11.34
28616,6382,41570,8.29
162320,57803,29118,13.0
43370,13529,62602,70.0
272329,43265,71740,13.98
42787,4122,43115,19.99
255403,24655,28121,11.79
53561,45957,16912,4.97
193154,633,23624,6.97
143399,69605,34545,6.855
280876,46399,19796,7.34
80654,70708,22520,1.5
17626,72527,26863,18.5
5641,12380,55193,46.89
5038,3649,25081,24.93
132044,44414,9109,6.99
212647,20914,8622,69.99
221495,35963,56195,12.0
260105,35513,5585,25.49
80685,71969,67508,16.865000000000002
165636,14342,35416,12.715
58436,68894,56185,7.46
279332,68591,66421,20.18
298322,54175,404,2.59
80604,53518,61681,5.79
281319,74140,2815,18.45
175167,61629,59228,5.34
158521,67783,41488,10.79
77276,2052,8756,12.44
290065,20122,60774,6.59
215103,66661,4673,27.15
29208,37514,7357,14.335
74116,1207,71533,42.195
86410,20426,399,6.085000000000001
113761,72370,56327,6.03
176816,39023,9297,12.05
164302,12979,69993,8.69
152075,45777,30470,23.69
156120,71683,52184,13.77
54013,50360,18573,26.21
12502,68007,29404,35.475
85297,4767,21288,14.73
210621,19457,32026,9.9
47335,60866,53669,48.97
171098,29985,57643,49.99
72994,29838,69163,11.79
123005,62774,41994,16.06
90059,26086,17979,26.95
23200,52049,59799,4.29
255774,4524,26544,32.5
96633,43191,27799,3.895
85538,5614,8230,1.94
78768,32899,41783,5.365
99136,53583,40375,3.735
114270,44948,68198,16.94
191231,49029,60373,2.61
162816,7873,15640,62.39
190440,4882,47190,3.09
202741,61076,30024,8.99
64668,74487,37210,12.99
128384,12480,68864,7.29
43293,56641,37133,31.49
158709,43498,19811,6.2
113462,35121,56067,7.29
119420,28683,25984,10.25
130695,57669,5547,36.99
291578,13974,21055,34.575
12775,13052,69934,1.59
12885,2381,37494,3.765
10276,61781,47146,3.99
77894,45663,40448,9.085
2136,27829,66193,18.13
185437,33510,16946,133.97
173182,44550,28811,6.99
272553,846,17115,51.33
12180,73531,8378,23.7
112670,10140,44813,30.0
176939,34435,68893,6.99
6552,24285,52517,3.5900000000000003
111670,16589,35664,28.99
267829,42610,12039,29.5
108008,57629,66282,1.28
171107,36013,68563,3.18
133334,8011,68091,19.99
259108,63500,27656,7.66
53992,33142,65843,14.99
77116,66243,39374,6.87
31899,45409,39979,9.33
64126,2434,4899,6.0
216766,853,36526,18.015
209024,8982,33070,55.99
287399,47867,47908,2.69
210369,8627,47279,5.945
185511,69393,29092,1.7999999999999998
275956,43449,10953,122.33
214731,18817,59758,2.07
114984,51058,17817,5.78
152629,45897,3319,7.09
86697,45556,23155,4.235
58056,51134,4593,25.29
248233,41965,40790,12.78
24570,40363,19183,16.979999999999997
